0,0,0,0,0,0,0
0,0,0,0,0,0,0
0, -10.0,-92.875 , 34.4375, -1.5,-94.1875 , 177.1875

0, -10.3125,-91.0 , 36.0625, -2.0625,-92.625 , 180.125

0, -9.0625,-87.9375 , 32.3125, -1.875,-92.5 , 178.75

0, -8.875,-108.0 , 331.0625, -1.6875,-44.9375 , 176.4375

0, -13.1875,-100.6875 , 316.4375, -1.375,-92.5625 , 177.375

0, -10.4375,-97.5 , 316.8125, -1.4375,-95.0 , 177.625

0, 5.25,-98.0625 , 323.0, -1.8125,-92.8125 , 179.1875

0, -11.9375,-103.5 , 318.9375, -1.3125,-93.8125 , 174.6875

0, -16.4375,-95.875 , 341.0625, -0.375,-93.75 , 174.625

0, -2.875,-81.0625 , 313.1875, -2.4375,-93.8125 , 179.0625

0, 4.0,-90.9375 , 294.625, -1.875,-93.125 , 178.0625

0, -4.5625,-91.25 , 309.4375, -1.5,-93.5 , 175.5625

0, -11.125,-96.625 , 354.1875, -1.4375,-92.6875 , 175.8125

0, -5.875,-98.5 , 337.1875, -0.9375,-93.875 , 174.625

0, -5.875,-98.5 , 337.1875, -0.9375,-93.875 , 174.625

0, 0.75,-87.25 , 327.9375, -1.4375,-92.6875 , 176.6875

0, -3.5625,-91.9375 , 293.3125, -1.0,-92.75 , 175.1875

0, -7.125,-87.5 , 302.0, -1.0625,-93.0625 , 173.6875

0, 5.5,-79.0 , 268.25, -1.375,-92.5 , 174.9375

0, -13.4375,-89.125 , 321.1875, -1.6875,-93.25 , 177.25

0, -8.6875,-117.25 , 333.8125, -0.9375,-93.0625 , 173.8125

0, -13.4375,-118.75 , 341.375, -0.6875,-92.8125 , 172.9375

0, -14.0,-120.5 , 341.625, -0.125,-92.9375 , 173.0625

0, 5.9375,-113.4375 , 335.375, -1.75,-92.9375 , 176.8125

0, 10.0625,-111.8125 , 333.6875, -1.875,-92.625 , 175.9375

0, -6.8125,-96.3125 , 358.6875, -0.9375,-93.125 , 173.0625

0, -11.625,-93.625 , 356.8125, -1.125,-92.3125 , 174.0625

0, -6.125,-91.8125 , 359.4375, -1.3125,-93.375 , 174.25

0, -0.4375,-87.4375 , 356.8125, -1.5,-92.5625 , 174.75

0, -1.9375,-91.4375 , 353.375, -1.1875,-92.375 , 173.9375

0, -1.9375,-91.4375 , 353.375, -1.1875,-92.375 , 173.9375

0, -8.5625,-92.625 , 358.625, -1.25,-92.6875 , 172.5625

0, 0.8125,-99.875 , 338.4375, -1.9375,-92.9375 , 176.25

0, 2.1875,-102.4375 , 337.5, -1.8125,-92.5625 , 176.0

0, -3.5625,-100.1875 , 357.6875, -0.8125,-92.5 , 172.25

0, -15.25,-103.625 , 325.5625, -0.9375,-92.0625 , 172.1875

0, -3.5,-94.375 , 335.875, -1.0,-93.0 , 171.8125

0, 5.75,-102.75 , 313.6875, -2.125,-92.9375 , 175.9375

0, -1.625,-110.1875 , 312.125, -1.1875,-92.5 , 173.5

0, -4.3125,-109.3125 , 312.5, -0.75,-92.9375 , 171.625

0, -9.3125,-100.25 , 346.8125, -1.0,-92.3125 , 172.3125

0, -2.625,-103.375 , 309.9375, -0.5625,-93.4375 , 172.5

0, -3.25,-99.8125 , 309.125, -1.5625,-92.375 , 173.9375

0, -11.5,-107.1875 , 311.3125, -1.125,-92.8125 , 170.1875

0, -13.8125,-90.3125 , 336.5625, -1.125,-92.3125 , 171.8125

0, -13.8125,-90.3125 , 336.5625, -1.125,-92.3125 , 171.8125

0, -6.625,-97.1875 , 299.4375, -1.9375,-93.1875 , 174.625

0, -3.625,-113.9375 , 315.75, -1.75,-92.5 , 173.5625

0, -8.75,-107.125 , 312.9375, -0.75,-92.6875 , 169.9375

0, -14.75,-94.875 , 337.9375, -0.8125,-92.625 , 169.4375

0, -19.5625,-103.75 , 343.125, 0.25,-94.1875 , 167.1875

0, 8.625,-97.125 , 332.375, -1.9375,-93.4375 , 173.4375

0, -9.3125,-107.5625 , 317.75, -1.0625,-92.625 , 170.5625

0, -9.75,-115.3125 , 339.5625, -1.375,-94.0 , 168.9375

0, -13.6875,-117.4375 , 342.125, -1.5,-93.625 , 170.125

0, 6.125,-95.625 , 335.1875, -1.75,-92.8125 , 171.625

0, -6.4375,-119.9375 , 337.5625, -0.4375,-92.875 , 167.625

0, -13.3125,-114.25 , 341.3125, -1.0,-93.3125 , 168.125

0, -15.875,-115.625 , 346.5625, 0.0,-93.0625 , 169.0625

0, 10.9375,-114.625 , 331.375, -1.8125,-93.875 , 172.9375

0, 10.9375,-114.625 , 331.375, -1.8125,-93.875 , 172.9375

0, 11.1875,-117.375 , 332.25, -0.8125,-44.625 , 169.9375

0, -8.0625,-121.5 , 340.625, -0.5625,-95.0625 , 166.5625

0, -3.75,-117.4375 , 337.625, -0.5625,-92.75 , 169.25

0, -13.6875,-112.9375 , 340.125, 0.5625,-96.3125 , 163.8125

0, 16.125,-115.8125 , 329.5, -2.125,-93.4375 , 171.125

0, 18.1875,-116.0625 , 326.9375, 0.9375,-91.9375 , 168.875

0, 5.6875,-119.0 , 330.0, -1.0625,-92.875 , 169.4375

0, -5.75,-118.625 , 339.0625, -1.6875,-94.25 , 170.5625

0, 3.3125,-116.0625 , 335.6875, -0.6875,-93.0 , 168.3125

0, 1.3125,-112.9375 , 336.125, 0.3125,-94.5625 , 165.0625

0, -3.6875,-114.25 , 338.875, -1.1875,-93.5 , 169.6875

0, -14.375,-115.0625 , 347.0625, 0.3125,-93.3125 , 167.75

0, 7.5,-118.0625 , 333.125, -2.1875,-93.25 , 171.875

0, 8.8125,-114.125 , 333.125, 0.3125,-91.5625 , 168.6875

0, 3.0,-113.8125 , 334.6875, -0.125,-93.5 , 168.5

0, -18.6875,-124.6875 , 349.5, -1.3125,-92.5625 , 170.0625

0, -18.6875,-124.6875 , 349.5, -1.3125,-92.5625 , 170.0625

0, -18.1875,-121.6875 , 354.3125, 0.0,-95.625 , 166.25

0, 3.6875,-115.375 , 335.625, -1.8125,-93.0625 , 169.8125

0, -0.8125,-114.625 , 328.8125, 0.25,-95.0 , 163.5625

0, -12.8125,-93.125 , 312.0625, -1.5625,-93.5625 , 167.0

0, 6.8125,-90.875 , 301.875, -1.75,-93.0 , 169.125

0, 8.8125,-89.125 , 302.125, -2.1875,-92.4375 , 169.5

0, -11.8125,-113.625 , 306.25, -1.6875,-92.6875 , 166.6875

0, -3.0625,-103.75 , 308.5625, -1.375,-91.875 , 166.75

0, -0.5625,-110.25 , 301.9375, -0.75,-92.375 , 165.0625

0, 5.875,-103.75 , 296.0, -2.375,-92.8125 , 169.9375

0, 11.4375,-102.625 , 287.6875, -1.875,-92.4375 , 167.8125

0, 20.9375,-93.125 , 278.0625, -1.875,-92.3125 , 166.9375

0, 9.875,-88.25 , 289.3125, -1.5,-92.0 , 162.5

0, -7.75,-110.8125 , 299.0625, -0.8125,-93.3125 , 164.0

0, -0.5,-114.25 , 327.1875, -1.1875,-92.125 , 166.0

0, -0.5,-114.25 , 327.1875, -1.1875,-92.125 , 166.0

